stu,cluster
2773,24
490,0
166,25
239,9
326,14
782,28
2955,0
2693,0
2316,13
3309,3
1302,0
1207,28
307,0
387,29
203,28
3114,29
1911,0
1515,0
2644,0
1649,0
204,29
2298,0
2792,14
428,2
2723,0
1728,0
177,11
2377,0
2249,0
1853,0
2952,8
1561,8
1716,31
3070,0
2096,23
1150,28
1679,0
2724,0
2274,29
1333,0
937,0
3031,8
1071,0
1017,29
413,0
3008,24
3095,29
14,25
1363,28
2415,4
542,1
1253,13
2145,0
2279,0
226,30
1883,0
291,10
888,0
626,0
1746,31
2142,31
3320,3
3278,6
721,8
2230,0
1101,0
839,0
785,29
2233,5
2879,0
1575,5
222,31
423,21
2309,0
1913,0
1469,23
864,29
59,10
2958,0
998,29
2696,0
1701,0
1305,0
2016,12
310,0
2396,4
48,0
2522,0
2126,0
3171,0
869,0
3117,29
1914,0
2069,23
1652,0
523,0
127,0
1256,0
1643,31
207,29
1131,5
485,10
1082,0
1768,31
3122,0
451,17
1335,0
1865,0
736,0
474,0
78,0
2118,0
212,0
3083,8
16,25
861,0
3147,29
1564,8
3073,0
1944,0
1548,0
2677,0
1682,0
1286,0
1420,0
2331,0
3034,8
2825,14
1027,5
1074,0
678,0
648,8
2909,13
1895,0
1518,13
1633,0
108,0
545,1
2544,0
1287,0
2589,8
829,25
1028,5
3323,3
1712,0
1316,0
2569,29
2757,0
1510,14
2361,0
2495,0
916,29
1104,0
217,28
3231,5
3128,29
780,25
2939,13
1278,9
259,30
1317,0
921,0
1472,23
458,10
62,10
867,29
1046,31
1055,0
2053,5
2992,24
2019,12
2399,4
754,8
2129,0
2525,0
2263,0
1134,0
1867,0
1468,25
2224,8
142,11
598,25
967,8
362,14
2476,0
1347,0
1085,0
92,10
689,0
548,24
3022,24
1734,0
1529,13
2911,13
3204,0
2942,0
659,13
1947,0
1685,0
2650,8
2380,4
2828,14
2506,0
526,14
2566,14
1115,0
3155,0
738,13
2181,23
3101,29
2160,0
1764,0
2247,5
13,23
1898,0
1502,0
2684,6
1521,13
2912,13
507,0
111,0
403,28
1965,26
2972,0
3326,3
1319,0
164,11
324,0
1453,0
2994,24
2858,14
3067,8
220,28
3234,5
3185,0
3131,29
2190,0
1003,28
1928,0
1666,0
537,0
1657,31
221,29
924,0
65,10
1258,25
567,28
632,8
2740,0
3136,0
1349,0
1973,7
2132,0
1137,0
2314,13
1696,0
2607,0
305,0
970,8
2345,0
2553,29
2083,0
954,0
2652,8
2839,14
1088,0
879,6
201,28
2923,13
23,21
2432,4
1532,13
518,0
2558,0
2162,0
2296,0
1167,0
1301,0
851,29
2736,6
2945,0
2383,4
1524,14
2375,0
2509,0
1380,0
1273,23
741,13
2953,13
114,0
456,29
1213,8
2588,0
440,21
2185,24
2272,29
1331,0
935,0
1968,26
2055,31
1069,0
2975,0
3006,24
1718,0
3329,3
1709,31
2744,24
965,28
2413,4
2801,0
634,8
2560,23
399,25
559,14
68,5
3188,0
3134,29
1797,0
2348,23
1931,0
1535,0
352,29
540,0
1432,24
77,10
2405,5
2812,14
1998,26
3005,0
2105,9
2743,0
2144,0
1748,0
753,0
295,25
2891,14
3218,0
2223,0
2956,0
2694,0
2116,23
570,0
288,22
1303,0
308,0
904,25
3260,2
957,0
2842,14
57,9
49,5
2960,6
175,1
2907,0
1778,0
